0,0,0,N
1,4.92207424062259,-8.704779444064023,N
2,9.84414848124518,-17.409558888128046,N
3,4.766222721867769,-26.11433833219207,N
4,9.637591127634234,-33.8133615356918,N
5,22.34460496668689,-35.29928079318988,N
6,29.15316318053687,-44.860360806828666,N
7,26.862459315552037,-58.56914254801234,S
8,30.84953640650933,-64.49400071112753,S
9,32.59238119833731,-60.673941153320456,G1
10,33.463803594251296,-58.76391137441692,G1
11,33.899514792208294,-57.80889648496515,G1
12,34.11737039118679,-57.33138904023927,G1
13,34.22629819067604,-57.09263531787633,G1
14,34.280762090420666,-56.97325845669486,G1
15,34.307994040292975,-56.913570026104125,G1
16,34.32161001522913,-56.883725810808755,G1
17,34.32841800269721,-56.86880370316107,G1
18,34.33182199643125,-56.86134264933723,G1
19,34.33352399329827,-56.85761212242531,G1
20,34.33437499173178,-56.85574685896935,G1
21,34.33480049094853,-56.85481422724137,G1
22,34.33501324055691,-56.85434791137738,G1
23,34.3351196153611,-56.85411475344539,G1
24,34.335172802763196,-56.853998174479386,G1
25,34.33519939646424,-56.853939884996386,G1
26,34.335212693314766,-56.85391074025489,G1
27,34.33521934174003,-56.85389616788414,G1
28,34.33522266595266,-56.853888881698765,G1
29,34.33522432805897,-56.853885238606075,G1
30,34.33522515911213,-56.853883417059734,G1
31,34.335225574638706,-56.85388250628656,G1
32,34.335225782402,-56.853882050899976,G1
33,34.335225886283645,-56.853881823206684,G1
34,34.33522593822447,-56.85388170936004,G1
35,34.335225964194876,-56.85388165243671,G1
36,34.33522597718008,-56.85388162397505,G1
37,34.335225983672686,-56.85388160974422,G1
38,34.335225986918985,-56.8538816026288,G1
39,34.335225988542135,-56.853881599071094,G1
40,34.33522598935371,-56.853881597292244,G1
41,34.3352259897595,-56.853881596402815,G1
42,34.335225989962396,-56.8538815959581,G1
43,34.33522599006384,-56.85388159573574,G1
44,34.335225990114566,-56.853881595624564,G1
45,34.335225990139925,-56.85388159556898,G1
46,34.33522599015261,-56.85388159554118,G1
47,34.335225990158946,-56.853881595527284,G1
48,34.335225990162115,-56.853881595520335,G1
49,34.3352259901637,-56.85388159551686,G1
50,34.335225990164496,-56.853881595515126,G1
51,34.33522599016489,-56.85388159551426,G1
52,34.33522599016509,-56.853881595513826,G1
53,34.33522599016519,-56.853881595513606,G1
54,34.33522599016524,-56.8538815955135,G1
55,34.33522599016526,-56.85388159551344,G1
56,34.33522599016528,-56.853881595513414,G1
57,34.335225990165284,-56.8538815955134,G1
58,34.335225990165284,-56.85388159551339,G1
59,34.335225990165284,-56.85388159551339,G1
60,34.335225990165284,-56.85388159551339,G1
61,34.335225990165284,-56.85388159551339,G1
62,34.335225990165284,-56.85388159551339,G1
63,34.335225990165284,-56.85388159551339,G1
64,34.335225990165284,-56.85388159551339,G1
65,34.335225990165284,-56.85388159551339,G1
66,34.335225990165284,-56.85388159551339,G1
67,34.335225990165284,-56.85388159551339,G1
68,34.335225990165284,-56.85388159551339,G1
69,34.335225990165284,-56.85388159551339,G1
70,34.335225990165284,-56.85388159551339,G1
71,34.335225990165284,-56.85388159551339,G1
72,34.335225990165284,-56.85388159551339,G1
73,34.335225990165284,-56.85388159551339,G1
74,34.335225990165284,-56.85388159551339,G1
75,34.335225990165284,-56.85388159551339,G1
76,34.335225990165284,-56.85388159551339,G1
77,34.335225990165284,-56.85388159551339,G1
78,34.335225990165284,-56.85388159551339,G1
79,34.335225990165284,-56.85388159551339,G1
80,34.335225990165284,-56.85388159551339,G1
81,34.335225990165284,-56.85388159551339,G1
82,34.335225990165284,-56.85388159551339,G1
83,34.335225990165284,-56.85388159551339,G1
84,34.335225990165284,-56.85388159551339,G1
85,34.335225990165284,-56.85388159551339,G1
86,34.335225990165284,-56.85388159551339,G1
87,34.335225990165284,-56.85388159551339,G1
88,34.335225990165284,-56.85388159551339,G1
89,34.335225990165284,-56.85388159551339,G1
90,34.335225990165284,-56.85388159551339,G1
91,34.335225990165284,-56.85388159551339,G1
92,34.335225990165284,-56.85388159551339,G1
93,34.335225990165284,-56.85388159551339,G1
94,34.335225990165284,-56.85388159551339,G1
95,34.335225990165284,-56.85388159551339,G1
96,34.335225990165284,-56.85388159551339,G1
97,34.335225990165284,-56.85388159551339,G1
98,34.335225990165284,-56.85388159551339,G1
99,34.335225990165284,-56.85388159551339,G1
100,34.335225990165284,-56.85388159551339,G1
101,34.335225990165284,-56.85388159551339,G1
102,34.335225990165284,-56.85388159551339,G1
103,34.335225990165284,-56.85388159551339,G1
104,34.335225990165284,-56.85388159551339,G1
105,34.335225990165284,-56.85388159551339,G1
106,34.335225990165284,-56.85388159551339,G1
107,34.335225990165284,-56.85388159551339,G1
108,34.335225990165284,-56.85388159551339,G1
109,34.335225990165284,-56.85388159551339,G1
110,34.335225990165284,-56.85388159551339,G1
111,34.335225990165284,-56.85388159551339,G1
112,34.335225990165284,-56.85388159551339,G1
113,34.335225990165284,-56.85388159551339,G1
114,34.335225990165284,-56.85388159551339,G1
115,34.335225990165284,-56.85388159551339,G1
116,34.335225990165284,-56.85388159551339,G1
117,34.335225990165284,-56.85388159551339,G1
118,34.335225990165284,-56.85388159551339,G1
119,34.335225990165284,-56.85388159551339,G1
120,34.335225990165284,-56.85388159551339,G1
121,34.335225990165284,-56.85388159551339,G1
122,34.335225990165284,-56.85388159551339,G1
123,34.335225990165284,-56.85388159551339,G1
124,34.335225990165284,-56.85388159551339,G1
125,34.335225990165284,-56.85388159551339,G1
126,34.335225990165284,-56.85388159551339,G1
127,34.335225990165284,-56.85388159551339,G1
128,34.335225990165284,-56.85388159551339,G1
129,34.335225990165284,-56.85388159551339,G1
130,34.335225990165284,-56.85388159551339,G1
131,34.335225990165284,-56.85388159551339,G1
132,34.335225990165284,-56.85388159551339,G1
133,34.335225990165284,-56.85388159551339,G1
134,34.335225990165284,-56.85388159551339,G1
135,34.335225990165284,-56.85388159551339,G1
136,34.335225990165284,-56.85388159551339,G1
137,34.335225990165284,-56.85388159551339,G1
138,34.335225990165284,-56.85388159551339,G1
139,34.335225990165284,-56.85388159551339,G1
140,34.335225990165284,-56.85388159551339,G1
141,34.335225990165284,-56.85388159551339,G1
142,34.335225990165284,-56.85388159551339,G1
143,34.335225990165284,-56.85388159551339,G1
144,34.335225990165284,-56.85388159551339,G1
145,34.335225990165284,-56.85388159551339,G1
146,34.335225990165284,-56.85388159551339,G1
147,34.335225990165284,-56.85388159551339,G1
148,34.335225990165284,-56.85388159551339,G1
149,34.335225990165284,-56.85388159551339,G1
150,34.335225990165284,-56.85388159551339,G1
151,34.335225990165284,-56.85388159551339,G1
152,34.335225990165284,-56.85388159551339,G1
153,34.335225990165284,-56.85388159551339,G1
154,34.335225990165284,-56.85388159551339,G1
155,34.335225990165284,-56.85388159551339,G1
156,34.335225990165284,-56.85388159551339,G1
157,34.335225990165284,-56.85388159551339,G1
158,34.335225990165284,-56.85388159551339,G1
159,34.335225990165284,-56.85388159551339,G1
160,34.335225990165284,-56.85388159551339,G1
161,34.335225990165284,-56.85388159551339,G1
162,34.335225990165284,-56.85388159551339,G1
163,34.335225990165284,-56.85388159551339,G1
164,34.335225990165284,-56.85388159551339,G1
165,34.335225990165284,-56.85388159551339,G1
166,34.335225990165284,-56.85388159551339,G1
167,34.335225990165284,-56.85388159551339,G1
168,34.335225990165284,-56.85388159551339,G1
169,34.335225990165284,-56.85388159551339,G1
170,34.335225990165284,-56.85388159551339,G1
171,34.335225990165284,-56.85388159551339,G1
172,34.335225990165284,-56.85388159551339,G1
173,34.335225990165284,-56.85388159551339,G1
174,34.335225990165284,-56.85388159551339,G1
175,34.335225990165284,-56.85388159551339,G1
176,34.335225990165284,-56.85388159551339,G1
177,34.335225990165284,-56.85388159551339,G1
178,34.335225990165284,-56.85388159551339,G1
179,34.335225990165284,-56.85388159551339,G1
180,34.335225990165284,-56.85388159551339,G1
181,34.335225990165284,-56.85388159551339,G1
182,34.335225990165284,-56.85388159551339,G1
183,34.335225990165284,-56.85388159551339,G1
184,34.335225990165284,-56.85388159551339,G1
185,34.335225990165284,-56.85388159551339,G1
186,34.335225990165284,-56.85388159551339,G1
187,34.335225990165284,-56.85388159551339,G1
188,34.335225990165284,-56.85388159551339,G1
189,34.335225990165284,-56.85388159551339,G1
190,34.335225990165284,-56.85388159551339,G1
191,34.335225990165284,-56.85388159551339,G1
192,34.335225990165284,-56.85388159551339,G1
193,34.335225990165284,-56.85388159551339,G1
194,34.335225990165284,-56.85388159551339,G1
195,34.335225990165284,-56.85388159551339,G1
196,34.335225990165284,-56.85388159551339,G1
197,34.335225990165284,-56.85388159551339,G1
198,34.335225990165284,-56.85388159551339,G1
199,34.335225990165284,-56.85388159551339,G1
200,34.335225990165284,-56.85388159551339,G1
201,34.335225990165284,-56.85388159551339,G1
202,34.335225990165284,-56.85388159551339,G1
203,34.335225990165284,-56.85388159551339,G1
204,34.335225990165284,-56.85388159551339,G1
205,34.335225990165284,-56.85388159551339,G1
206,34.335225990165284,-56.85388159551339,G1
207,34.335225990165284,-56.85388159551339,G1
208,34.335225990165284,-56.85388159551339,G1
209,34.335225990165284,-56.85388159551339,G1
210,34.335225990165284,-56.85388159551339,G1
211,34.335225990165284,-56.85388159551339,G1
212,34.335225990165284,-56.85388159551339,G1
213,34.335225990165284,-56.85388159551339,G1
214,34.335225990165284,-56.85388159551339,G1
215,34.335225990165284,-56.85388159551339,G1
216,34.335225990165284,-56.85388159551339,G1
217,34.335225990165284,-56.85388159551339,G1
218,34.335225990165284,-56.85388159551339,G1
219,34.335225990165284,-56.85388159551339,G1
220,34.335225990165284,-56.85388159551339,G1
221,34.335225990165284,-56.85388159551339,G1
222,34.335225990165284,-56.85388159551339,G1
223,34.335225990165284,-56.85388159551339,G1
224,34.335225990165284,-56.85388159551339,G1
